"Kod";"Nazwa";"samochody osobowe;ogółem;2015;[szt.]";"samochody osobowe;ogółem;2016;[szt.]";"samochody osobowe;ogółem;2017;[szt.]";"samochody osobowe;ogółem;2018;[szt.]";"samochody osobowe;ogółem;2019;[szt.]";"samochody osobowe;ogółem;2020;[szt.]";"samochody osobowe;ogółem;2021;[szt.]";"samochody osobowe;ogółem;2022;[szt.]";"samochody osobowe;ogółem;2023;[szt.]";"samochody osobowe;ogółem;2024;[szt.]";"samochody osobowe;benzyna;2015;[szt.]";"samochody osobowe;benzyna;2016;[szt.]";"samochody osobowe;benzyna;2017;[szt.]";"samochody osobowe;benzyna;2018;[szt.]";"samochody osobowe;benzyna;2019;[szt.]";"samochody osobowe;benzyna;2020;[szt.]";"samochody osobowe;benzyna;2021;[szt.]";"samochody osobowe;benzyna;2022;[szt.]";"samochody osobowe;benzyna;2023;[szt.]";"samochody osobowe;benzyna;2024;[szt.]";"samochody osobowe;olej napędowy;2015;[szt.]";"samochody osobowe;olej napędowy;2016;[szt.]";"samochody osobowe;olej napędowy;2017;[szt.]";"samochody osobowe;olej napędowy;2018;[szt.]";"samochody osobowe;olej napędowy;2019;[szt.]";"samochody osobowe;olej napędowy;2020;[szt.]";"samochody osobowe;olej napędowy;2021;[szt.]";"samochody osobowe;olej napędowy;2022;[szt.]";"samochody osobowe;olej napędowy;2023;[szt.]";"samochody osobowe;olej napędowy;2024;[szt.]";"samochody osobowe;gaz (LPG);2015;[szt.]";"samochody osobowe;gaz (LPG);2016;[szt.]";"samochody osobowe;gaz (LPG);2017;[szt.]";"samochody osobowe;gaz (LPG);2018;[szt.]";"samochody osobowe;gaz (LPG);2019;[szt.]";"samochody osobowe;gaz (LPG);2020;[szt.]";"samochody osobowe;gaz (LPG);2021;[szt.]";"samochody osobowe;gaz (LPG);2022;[szt.]";"samochody osobowe;gaz (LPG);2023;[szt.]";"samochody osobowe;gaz (LPG);2024;[szt.]";"samochody osobowe;pozostałe;2015;[szt.]";"samochody osobowe;pozostałe;2016;[szt.]";"samochody osobowe;pozostałe;2017;[szt.]";"samochody osobowe;pozostałe;2018;[szt.]";"samochody osobowe;pozostałe;2019;[szt.]";"samochody osobowe;pozostałe;2020;[szt.]";"samochody osobowe;pozostałe;2021;[szt.]";"samochody osobowe;pozostałe;2022;[szt.]";"samochody osobowe;pozostałe;2023;[szt.]";"samochody osobowe;pozostałe;2024;[szt.]";"samochody ciężarowe;ogółem;2015;[szt.]";"samochody ciężarowe;ogółem;2016;[szt.]";"samochody ciężarowe;ogółem;2017;[szt.]";"samochody ciężarowe;ogółem;2018;[szt.]";"samochody ciężarowe;ogółem;2019;[szt.]";"samochody ciężarowe;ogółem;2020;[szt.]";"samochody ciężarowe;ogółem;2021;[szt.]";"samochody ciężarowe;ogółem;2022;[szt.]";"samochody ciężarowe;ogółem;2023;[szt.]";"samochody ciężarowe;ogółem;2024;[szt.]";"samochody ciężarowe;benzyna;2015;[szt.]";"samochody ciężarowe;benzyna;2016;[szt.]";"samochody ciężarowe;benzyna;2017;[szt.]";"samochody ciężarowe;benzyna;2018;[szt.]";"samochody ciężarowe;benzyna;2019;[szt.]";"samochody ciężarowe;benzyna;2020;[szt.]";"samochody ciężarowe;benzyna;2021;[szt.]";"samochody ciężarowe;benzyna;2022;[szt.]";"samochody ciężarowe;benzyna;2023;[szt.]";"samochody ciężarowe;benzyna;2024;[szt.]";"samochody ciężarowe;olej napędowy;2015;[szt.]";"samochody ciężarowe;olej napędowy;2016;[szt.]";"samochody ciężarowe;olej napędowy;2017;[szt.]";"samochody ciężarowe;olej napędowy;2018;[szt.]";"samochody ciężarowe;olej napędowy;2019;[szt.]";"samochody ciężarowe;olej napędowy;2020;[szt.]";"samochody ciężarowe;olej napędowy;2021;[szt.]";"samochody ciężarowe;olej napędowy;2022;[szt.]";"samochody ciężarowe;olej napędowy;2023;[szt.]";"samochody ciężarowe;olej napędowy;2024;[szt.]";"samochody ciężarowe;gaz (LPG);2015;[szt.]";"samochody ciężarowe;gaz (LPG);2016;[szt.]";"samochody ciężarowe;gaz (LPG);2017;[szt.]";"samochody ciężarowe;gaz (LPG);2018;[szt.]";"samochody ciężarowe;gaz (LPG);2019;[szt.]";"samochody ciężarowe;gaz (LPG);2020;[szt.]";"samochody ciężarowe;gaz (LPG);2021;[szt.]";"samochody ciężarowe;gaz (LPG);2022;[szt.]";"samochody ciężarowe;gaz (LPG);2023;[szt.]";"samochody ciężarowe;gaz (LPG);2024;[szt.]";"samochody ciężarowe;pozostałe;2015;[szt.]";"samochody ciężarowe;pozostałe;2016;[szt.]";"samochody ciężarowe;pozostałe;2017;[szt.]";"samochody ciężarowe;pozostałe;2018;[szt.]";"samochody ciężarowe;pozostałe;2019;[szt.]";"samochody ciężarowe;pozostałe;2020;[szt.]";"samochody ciężarowe;pozostałe;2021;[szt.]";"samochody ciężarowe;pozostałe;2022;[szt.]";"samochody ciężarowe;pozostałe;2023;[szt.]";"samochody ciężarowe;pozostałe;2024;[szt.]";"autobusy;ogółem;2015;[szt.]";"autobusy;ogółem;2016;[szt.]";"autobusy;ogółem;2017;[szt.]";"autobusy;ogółem;2018;[szt.]";"autobusy;ogółem;2019;[szt.]";"autobusy;ogółem;2020;[szt.]";"autobusy;ogółem;2021;[szt.]";"autobusy;ogółem;2022;[szt.]";"autobusy;ogółem;2023;[szt.]";"autobusy;ogółem;2024;[szt.]";"autobusy;benzyna;2015;[szt.]";"autobusy;benzyna;2016;[szt.]";"autobusy;benzyna;2017;[szt.]";"autobusy;benzyna;2018;[szt.]";"autobusy;benzyna;2019;[szt.]";"autobusy;benzyna;2020;[szt.]";"autobusy;benzyna;2021;[szt.]";"autobusy;benzyna;2022;[szt.]";"autobusy;benzyna;2023;[szt.]";"autobusy;benzyna;2024;[szt.]";"autobusy;olej napędowy;2015;[szt.]";"autobusy;olej napędowy;2016;[szt.]";"autobusy;olej napędowy;2017;[szt.]";"autobusy;olej napędowy;2018;[szt.]";"autobusy;olej napędowy;2019;[szt.]";"autobusy;olej napędowy;2020;[szt.]";"autobusy;olej napędowy;2021;[szt.]";"autobusy;olej napędowy;2022;[szt.]";"autobusy;olej napędowy;2023;[szt.]";"autobusy;olej napędowy;2024;[szt.]";"autobusy;gaz (LPG);2015;[szt.]";"autobusy;gaz (LPG);2016;[szt.]";"autobusy;gaz (LPG);2017;[szt.]";"autobusy;gaz (LPG);2018;[szt.]";"autobusy;gaz (LPG);2019;[szt.]";"autobusy;gaz (LPG);2020;[szt.]";"autobusy;gaz (LPG);2021;[szt.]";"autobusy;gaz (LPG);2022;[szt.]";"autobusy;gaz (LPG);2023;[szt.]";"autobusy;gaz (LPG);2024;[szt.]";"autobusy;pozostałe;2015;[szt.]";"autobusy;pozostałe;2016;[szt.]";"autobusy;pozostałe;2017;[szt.]";"autobusy;pozostałe;2018;[szt.]";"autobusy;pozostałe;2019;[szt.]";"autobusy;pozostałe;2020;[szt.]";"autobusy;pozostałe;2021;[szt.]";"autobusy;pozostałe;2022;[szt.]";"autobusy;pozostałe;2023;[szt.]";"autobusy;pozostałe;2024;[szt.]";
1465000;"Powiat m. st. Warszawa";1131120;1194068;1261803;1332923;1393218;1425475;1460479;1518315;1574854;1336242;684795;715039;755220;789401;829595;846125;859485;883381;902188;675557;354186;380341;400180;416511;416450;410753;398238;393389;386212;366995;84606;89283;91031;100978;103047;106891;110526;113727;117847;108750;7533;9405;15372;26033;44126;61706;92230;127818;168607;184940;171001;174895;177322;180366;182152;181400;184821;189104;192757;158351;39439;38281;37319;35647;35135;34370;34336;34426;34177;15001;121079;125581;125380;128434;129760;130224;134057;137810;141064;130726;9697;10246;10334;11059;11185;10747;9952;9451;9158;7347;786;787;4289;5226;6072;6059;6476;7417;8358;5277;5461;5491;5625;5641;5733;5831;5870;5897;5962;4752;208;209;211;210;210;210;212;209;209;32;5191;5214;5065;4916;4896;4859;4800;4786;4784;4009;6;6;5;5;5;5;5;6;6;3;56;62;344;510;622;757;853;896;963;708;
